period,flow,reporterCode,partnerCode,primaryValue
2016,M,841,364,90051429.0
2016,M,841,32,4911097074.0
2016,M,841,144,2905625304.0
2016,M,841,344,7546850190.0
2016,M,841,764,30464026299.0
2016,M,841,792,8493585558.0
2016,M,841,152,9545723021.0
2016,M,841,724,13964572350.0
2016,M,841,251,47766560286.0
2016,M,841,36,9556561771.0
2016,M,841,368,6319320868.0
2016,M,841,12,3418707042.0
2016,M,841,586,3617846998.0
2016,M,841,818,1561796549.0
2016,M,841,834,151572297.0
2016,M,841,384,1200548239.0
2016,M,841,414,3482834767.0
2016,M,841,446,121638905.0
2016,M,841,504,1059611246.0
2016,M,841,31,152590673.0
2016,M,841,288,335384845.0
2016,M,841,784,3556522763.0
2016,M,841,50,6119725526.0
2016,M,841,643,15292228487.0
2016,M,841,682,18009018899.0
2016,M,841,496,11523959.0
2016,M,356,757,14855313986.0
2016,M,356,841,20395235312.0
2016,M,356,214,637003392.0
2016,M,356,380,3840871062.0
2016,M,356,404,126408917.0
2016,M,356,764,5316377864.0
2016,M,356,288,1449129772.0
2016,M,356,682,18460868542.0
2016,M,356,834,830586828.0
2016,M,356,384,448529467.0
2016,M,356,218,213319279.0
2016,M,356,704,3105625007.0
2016,M,356,710,5092336127.0
2016,M,356,724,1725772610.0
2016,M,356,364,8253714500.0
2016,M,356,230,70202058.0
2016,M,356,24,2001936255.0
2016,M,356,124,3646860740.0
2016,M,356,36,8730657342.0
2016,M,356,818,1022565113.0
2016,M,356,484,2442138336.0
2016,M,356,643,4782004806.0
2016,M,356,586,461079164.0
2016,M,356,634,7479482182.0
2016,M,356,344,7119319088.0
2016,M,356,76,3614718434.0
2016,M,356,512,1300262866.0
2016,M,356,792,1129743122.0
2016,M,356,376,2076419895.0
2016,M,356,32,2591844533.0
2016,M,356,410,12214045788.0
2016,M,356,31,280718035.0
2016,M,356,826,3863790881.0
2016,M,356,392,9808530801.0
2016,M,356,156,60483103360.0
2016,M,356,458,8653350696.0
2016,M,356,368,9974378428.0
2016,M,356,12,578207721.0
2016,M,356,446,7678743.0
2016,M,356,192,1179204.0
2016,M,356,414,4034768367.0
2016,M,356,170,476320024.0
2016,M,356,360,12189258701.0
2016,M,356,276,11499371385.0
2016,M,356,251,3167272148.0
2016,M,356,784,19240913231.0
2016,M,356,554,508743960.0
2016,M,356,702,6719479269.0
2016,M,356,50,677098051.0
2016,M,356,504,840281104.0
2016,M,356,496,2353192.0
2016,M,356,152,1218361412.0
2016,M,356,144,632272591.0
2016,M,356,528,1781383543.0
2016,M,356,616,653938566.0
2016,M,356,58,7479921941.0
2016,M,356,604,989574824.0
2016,M,356,608,475843979.0
2016,M,58,36,521856103.0
2016,M,58,50,403670631.0
2016,M,58,376,1151369702.0
2016,M,58,380,10921207818.0
2016,M,58,214,20129662.0
2016,M,58,724,6631232709.0
2016,M,58,643,6631103309.0
2016,M,58,156,7415774414.0
2016,M,58,24,459584435.0
2016,M,58,368,16767061.000000002
2016,M,58,218,102107711.0
2016,M,58,528,54818258060.0
2016,M,58,392,7023361210.0
2016,M,58,124,2038655228.0
2016,M,58,512,3110700.0
2016,M,58,841,15657931911.0
2016,M,58,757,3119417316.0
2016,M,58,276,40906113994.0
2016,M,58,792,2704005917.0
2016,M,58,251,30034651936.0
2016,M,58,604,238380196.0
2016,M,58,192,25976982.0
2016,M,58,826,13128427051.0
2016,M,58,634,648348617.0
2016,M,58,504,234586654.0
2016,M,58,152,471350952.0
2016,M,58,170,112035777.0
2016,M,58,496,281867.0
2016,M,58,554,295293659.0
2016,M,58,458,744595322.0
2016,M,58,12,293335839.0
2016,M,58,144,160082124.0
2016,M,58,356,3261068956.0
2016,M,58,76,1785204948.0
2016,M,58,704,510702966.0
2016,M,58,608,213387215.0
2016,M,58,230,8407167.0
2016,M,58,360,434638311.0
2016,M,58,586,188405042.0
2016,M,58,484,2403339959.0
2016,M,58,384,278919289.0
2016,M,58,446,2256681.0
2016,M,58,344,800117236.0
2016,M,58,710,1932906827.0
2016,M,58,288,102433371.0
2016,M,58,764,1168187033.0
2016,M,58,682,1111241889.0
2016,M,58,410,1411122190.0
2016,M,58,616,3551398926.0
2016,M,58,784,2338804139.0
